current,power,timestamp,voltage
0.025,2000,1703119254,78.5
0.027,2300.0,1703119259,226
0.025,2000,1703119261,83.8
0.025,2000,1703119267,78.3
0.025,2300.0,1703119272,226
0.026,2000,1703119274,83.8
0.024,2000,1703119280,77.9
0.027,2400.0,1703119285,226.1
0.027,2000,1703119288,82.9
0.025,1900.0,1703119293,78.9
0.029,2400.0,1703119299,226.1
0.026,2000,1703119301,85.3
0.024,2000,1703119307,79.7
0.026,2600.0,1703119312,226.1
0.027,2000,1703119314,84.6
0.026,2000,1703119320,78.7
0.027,2600.0,1703119325,226.1
0.027,2000,1703119327,84.2
0.026,2000,1703119333,78.1
0.024,2500.0,1703119338,226
0.026,2000,1703119341,83.3
0.026,2000,1703119346,78.6
0.026,2500.0,1703119352,226
0.026,2000,1703119354,82.8
0.026,2000,1703119360,77.8
0.024,2500.0,1703119365,226
0.023,2000,1703119367,82.4
0.024,2100.0,1703119373,77.4
0.028,2900.0,1703119378,225.6
0.026,2000,1703119380,83
0.025,2000,1703119386,74.9
0.027,2400.0,1703119391,222.8
0.026,2000,1703119394,78.9
0.025,2000,1703119399,75.1
0.027,2400.0,1703119405,222.7
0.027,2000,1703119407,79.3
0.028,2100.0,1703119413,74.7
0.025,2400.0,1703119418,222.7
0.027,2000,1703119420,79.4
0.027,2000,1703119426,75.2
0.026,2400.0,1703119431,222.7
0.027,2000,1703119433,79.3
0.026,2000,1703119439,73.9
